songs,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
I Need U,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Hold Me Tight,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Autumn Leaves,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Butterfly (Prologue Mix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Run,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Ma City,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Silver Spoon,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Dope,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Burning Up (Fire),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Save Me,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Epilogue: Young Forever,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Converse High,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Moving On,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Whalien 52,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Butterfly,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
House of Cards (Full Length Edition),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Love Is Not Over (Full Length Edition),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
I Need U (Urban Mix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
I Need U (Remix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Run (Ballad Mix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Run (Alternative Mix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Butterfly (Alternative Mix),BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Into the New World,Girls' Generation,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Catch Me If You Can - Korean Version,Girls' Generation,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Crazy,4Minute,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Why,TAEYEON,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
BOOMBAYAH,BLACKPINK,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
러시안 룰렛 Russian Roulette,Red Velvet,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
A,GOT7,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
FISH,GOT7,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
REWIND,GOT7,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Beggin on my knees,GOT7,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Something Good,GOT7,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Intro: Boy Meets Evil,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Blood Sweat & Tears,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Begin,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Lie,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Stigma,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
First Love,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Reflection,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
MAMA,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Awake,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Lost,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
BTS Cypher 4,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Am I Wrong,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
21st Century Girl,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
2! 3!,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Interlude: Wings,BTS,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
lost child,IU,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
All I Wanna Do (K) (Feat. Hoody & Loco),Jay Park,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
DRIVE (Feat. GRAY),Jay Park,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
MOMMAE (Feat. Ugly Duck),Jay Park,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
MY LOVE,LeeHi,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Very Very Very,I.O.I,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
PLAYING WITH FIRE,BLACKPINK,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
WHISTLE,BLACKPINK,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Forgetting You,DAVICHI,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
11:11,TAEYEON,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Can You Hear My Heart (feat. LEE HI),Epik High,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
For You,CHEN,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
Only Look At Me (나만 바라봐),TAEYANG,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
STAY,BLACKPINK,spotify:track:5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4,-2.787,1,0.0271,0.225,0,0.138,0.393,94.83,audio_features,5BzfRtVjyC4wbISHdbCvWL,spotify:track:5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/tracks/5BzfRtVjyC4wbISHdbCvWL,https://api.spotify.com/v1/audio-analysis/5BzfRtVjyC4wbISHdbCvWL,209987,4
